Date,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,Province,Country,Continent,Time Zone,Population,Population Density,Longitude,Latitude
2021-10-28,8,0,12,-4,35743,802,34036,905,Province,Kalimantan Utara,Indonesia,Asia,UTC+08:00,648407,8.59,116.2188791,2.891012621
2021-10-28,15,3,21,-9,51962,1443,50365,154,Province,Kepulauan Bangka Belitung,Indonesia,Asia,UTC+07:00,1379767,84.01,106.5499324,-2.447444127
2021-10-28,4,0,12,-8,53839,1744,52054,41,Province,Kepulauan Riau,Indonesia,Asia,UTC+07:00,1929400,235.24,108.261746,3.916346
2021-10-28,14,2,136,-124,49547,3828,44905,814,Province,Lampung,Indonesia,Asia,UTC+07:00,9095591,262.7,105.0214366,-4.916792975
2021-10-28,1,0,0,1,14567,261,14284,22,Province,Maluku,Indonesia,Asia,UTC+09:00,1847097,39.37,129.576792,-3.192572
2021-10-28,0,0,8,-8,12070,303,11712,55,Province,Maluku Utara,Indonesia,Asia,UTC+09:00,1307803,40.89,127.5391072,0.212036949
2021-10-28,12,0,4,8,27703,811,26760,132,Province,Nusa Tenggara Barat,Indonesia,Asia,UTC+08:00,5270247,283.77,117.5086257,-8.606998866
2021-10-28,30,1,46,-17,63579,1325,62039,215,Province,Nusa Tenggara Timur,Indonesia,Asia,UTC+08:00,5411321,111.07,121.592271,-8.682205
2021-10-28,6,0,86,-80,34169,555,31917,1697,Province,Papua,Indonesia,Asia,UTC+09:00,4340348,13.6,138.69603,-4.66620953
2021-10-28,0,0,1,-1,23087,354,22710,23,Province,Papua Barat,Indonesia,Asia,UTC+09:00,1140701,11.08,132.9762624,-2.045160182
2021-10-28,16,1,10,5,128435,4097,123861,477,Province,Riau,Indonesia,Asia,UTC+07:00,6074100,69.8,101.8051092,0.511647851
2021-10-28,4,0,0,4,12318,344,11956,18,Province,Sulawesi Barat,Indonesia,Asia,UTC+08:00,1559984,92.93,119.3450194,-2.461746053
2021-10-28,21,1,36,-16,109652,2232,107085,335,Province,Sulawesi Selatan,Indonesia,Asia,UTC+08:00,9426885,201.78,120.1620559,-3.731080714
2021-10-28,25,1,15,9,46996,1590,45251,155,Province,Sulawesi Tengah,Indonesia,Asia,UTC+08:00,2955567,47.79,121.2010927,-1.00413668
2021-10-28,2,0,0,2,20121,527,19525,69,Province,Sulawesi Tenggara,Indonesia,Asia,UTC+08:00,2635461,69.23,122.070311,-4.124688793
2021-10-28,9,0,1,8,34599,1039,33116,444,Province,Sulawesi Utara,Indonesia,Asia,UTC+08:00,2641884,190.17,124.5212396,1.259638212
2021-10-28,2,1,23,-22,89752,2145,87368,239,Province,Sumatera Barat,Indonesia,Asia,UTC+07:00,5519245,131.37,100.4650624,-0.850253225
2021-10-28,10,0,9,1,59861,3069,56696,96,Province,Sumatera Selatan,Indonesia,Asia,UTC+07:00,8217551,89.72,104.1694647,-3.216211808
2021-10-28,11,1,34,-24,105797,2883,102484,430,Province,Sumatera Utara,Indonesia,Asia,UTC+07:00,14874889,203.82,99.05196442,2.191894453
2021-10-29,4,1,16,-13,38306,2052,36104,150,Province,Aceh,Indonesia,Asia,UTC+07:00,5247257,90.54,96.91052174,4.225614628
2021-10-29,29,1,39,-11,113821,4024,109487,310,Province,Bali,Indonesia,Asia,UTC+08:00,4216171,729.43,115.1317136,-8.369471688
2021-10-29,29,0,19,10,132289,2685,129381,223,Province,Banten,Indonesia,Asia,UTC+07:00,10722374,1109.64,106.1090043,-6.456736388
2021-10-29,3,0,3,0,23090,472,22554,64,Province,Bengkulu,Indonesia,Asia,UTC+07:00,1999539,100.38,102.3384213,-3.533583627
2021-10-29,96,0,117,-21,861332,13579,846804,949,Province,DKI Jakarta,Indonesia,Asia,UTC+07:00,10846145,16334.31,106.8361183,-6.204698991
2021-10-29,38,1,19,18,155797,5246,150166,385,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,UTC+07:00,3631015,1158.9,110.4448783,-7.89450185
2021-10-29,1,0,0,1,11826,460,11305,61,Province,Gorontalo,Indonesia,Asia,UTC+08:00,1180651,104.88,122.3760581,0.687002604
2021-10-29,683,28,681,-26,4243215,143361,4087440,12414,Country,,Indonesia,Asia,,265185520,138.34,113.921327,-0.789275
2021-10-29,0,0,3,-3,29739,781,28918,40,Province,Jambi,Indonesia,Asia,UTC+07:00,3493357,69.79,102.7236404,-1.69769766
2021-10-29,157,2,85,70,705587,14695,689677,1215,Province,Jawa Barat,Indonesia,Asia,UTC+07:00,45161325,1276.55,107.6037083,-6.920432083
2021-10-29,73,8,106,-41,484990,30217,453101,1672,Province,Jawa Tengah,Indonesia,Asia,UTC+07:00,36364072,1108.64,110.2011149,-7.259097177
2021-10-29,54,5,56,-7,398101,29617,368186,298,Province,Jawa Timur,Indonesia,Asia,UTC+07:00,40479023,846.78,112.7329414,-7.723345579
2021-10-29,25,0,46,-21,41090,1055,39904,131,Province,Kalimantan Barat,Indonesia,Asia,UTC+07:00,5422814,36.81,111.1211776,-0.086474572
2021-10-29,8,0,12,-4,69814,2385,67351,78,Province,Kalimantan Selatan,Indonesia,Asia,UTC+08:00,4023049,103.84,115.4385783,-2.993594979
2021-10-29,4,0,17,-13,45527,1423,44018,86,Province,Kalimantan Tengah,Indonesia,Asia,UTC+07:00,2570289,16.74,113.4176536,-1.602484653
2021-10-29,22,1,17,4,157911,5447,152246,218,Province,Kalimantan Timur,Indonesia,Asia,UTC+08:00,3552191,27.52,116.4684405,0.45385803
2021-10-29,5,0,4,1,35748,802,34040,906,Province,Kalimantan Utara,Indonesia,Asia,UTC+08:00,648407,8.59,116.2188791,2.891012621
2021-10-29,17,2,18,-3,51979,1445,50383,151,Province,Kepulauan Bangka Belitung,Indonesia,Asia,UTC+07:00,1379767,84.01,106.5499324,-2.447444127
2021-10-29,4,1,5,-2,53843,1745,52059,39,Province,Kepulauan Riau,Indonesia,Asia,UTC+07:00,1929400,235.24,108.261746,3.916346
2021-10-29,11,1,14,-4,49558,3829,44919,810,Province,Lampung,Indonesia,Asia,UTC+07:00,9095591,262.7,105.0214366,-4.916792975
2021-10-29,2,0,0,2,14569,261,14284,24,Province,Maluku,Indonesia,Asia,UTC+09:00,1847097,39.37,129.576792,-3.192572
2021-10-29,4,0,8,-4,12074,303,11720,51,Province,Maluku Utara,Indonesia,Asia,UTC+09:00,1307803,40.89,127.5391072,0.212036949
2021-10-29,5,0,12,-7,27708,811,26772,125,Province,Nusa Tenggara Barat,Indonesia,Asia,UTC+08:00,5270247,283.77,117.5086257,-8.606998866
2021-10-29,21,0,20,1,63600,1325,62059,216,Province,Nusa Tenggara Timur,Indonesia,Asia,UTC+08:00,5411321,111.07,121.592271,-8.682205
2021-10-29,20,0,0,20,34189,555,31917,1717,Province,Papua,Indonesia,Asia,UTC+09:00,4340348,13.6,138.69603,-4.66620953
2021-10-29,2,0,0,2,23089,354,22710,25,Province,Papua Barat,Indonesia,Asia,UTC+09:00,1140701,11.08,132.9762624,-2.045160182
2021-10-29,10,1,25,-16,128445,4098,123886,461,Province,Riau,Indonesia,Asia,UTC+07:00,6074100,69.8,101.8051092,0.511647851
2021-10-29,4,0,0,4,12322,344,11956,22,Province,Sulawesi Barat,Indonesia,Asia,UTC+08:00,1559984,92.93,119.3450194,-2.461746053
2021-10-29,7,0,3,4,109659,2232,107088,339,Province,Sulawesi Selatan,Indonesia,Asia,UTC+08:00,9426885,201.78,120.1620559,-3.731080714
2021-10-29,3,2,18,-17,46999,1592,45269,138,Province,Sulawesi Tengah,Indonesia,Asia,UTC+08:00,2955567,47.79,121.2010927,-1.00413668
2021-10-29,1,0,2,-1,20122,527,19527,68,Province,Sulawesi Tenggara,Indonesia,Asia,UTC+08:00,2635461,69.23,122.070311,-4.124688793
2021-10-29,5,0,9,-4,34604,1039,33125,440,Province,Sulawesi Utara,Indonesia,Asia,UTC+08:00,2641884,190.17,124.5212396,1.259638212
2021-10-29,8,0,11,-3,89760,2145,87379,236,Province,Sumatera Barat,Indonesia,Asia,UTC+07:00,5519245,131.37,100.4650624,-0.850253225
2021-10-29,2,0,18,-16,59863,3069,56714,80,Province,Sumatera Selatan,Indonesia,Asia,UTC+07:00,8217551,89.72,104.1694647,-3.216211808
2021-10-29,9,2,30,-23,105806,2885,102514,407,Province,Sumatera Utara,Indonesia,Asia,UTC+07:00,14874889,203.82,99.05196442,2.191894453
2021-10-30,4,1,19,-16,38310,2053,36123,134,Province,Aceh,Indonesia,Asia,UTC+07:00,5247257,90.54,96.91052174,4.225614628
2021-10-30,25,1,28,-4,113846,4025,109515,306,Province,Bali,Indonesia,Asia,UTC+08:00,4216171,729.43,115.1317136,-8.369471688
2021-10-30,18,0,27,-9,132307,2685,129408,214,Province,Banten,Indonesia,Asia,UTC+07:00,10722374,1109.64,106.1090043,-6.456736388
2021-10-30,0,0,0,0,23090,472,22554,64,Province,Bengkulu,Indonesia,Asia,UTC+07:00,1999539,100.38,102.3384213,-3.533583627
2021-10-30,96,1,143,-48,861428,13580,846947,901,Province,DKI Jakarta,Indonesia,Asia,UTC+07:00,10846145,16334.31,106.8361183,-6.204698991
2021-10-30,32,1,26,5,155829,5247,150192,390,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,UTC+07:00,3631015,1158.9,110.4448783,-7.89450185
2021-10-30,0,0,1,-1,11826,460,11306,60,Province,Gorontalo,Indonesia,Asia,UTC+08:00,1180651,104.88,122.3760581,0.687002604
2021-10-30,620,27,698,-105,4243835,143388,4088138,12309,Country,,Indonesia,Asia,,265185520,138.34,113.921327,-0.789275
2021-10-30,1,0,3,-2,29740,781,28921,38,Province,Jambi,Indonesia,Asia,UTC+07:00,3493357,69.79,102.7236404,-1.69769766
2021-10-30,142,0,35,107,705729,14695,689712,1322,Province,Jawa Barat,Indonesia,Asia,UTC+07:00,45161325,1276.55,107.6037083,-6.920432083
2021-10-30,65,5,63,-3,485055,30222,453164,1669,Province,Jawa Tengah,Indonesia,Asia,UTC+07:00,36364072,1108.64,110.2011149,-7.259097177
2021-10-30,81,6,67,8,398182,29623,368253,306,Province,Jawa Timur,Indonesia,Asia,UTC+07:00,40479023,846.78,112.7329414,-7.723345579
2021-10-30,11,0,38,-27,41101,1055,39942,104,Province,Kalimantan Barat,Indonesia,Asia,UTC+07:00,5422814,36.81,111.1211776,-0.086474572
2021-10-30,8,2,2,4,69822,2387,67353,82,Province,Kalimantan Selatan,Indonesia,Asia,UTC+08:00,4023049,103.84,115.4385783,-2.993594979
2021-10-30,9,0,14,-5,45536,1423,44032,81,Province,Kalimantan Tengah,Indonesia,Asia,UTC+07:00,2570289,16.74,113.4176536,-1.602484653
2021-10-30,12,0,34,-22,157923,5447,152280,196,Province,Kalimantan Timur,Indonesia,Asia,UTC+08:00,3552191,27.52,116.4684405,0.45385803
2021-10-30,4,0,25,-21,35752,802,34065,885,Province,Kalimantan Utara,Indonesia,Asia,UTC+08:00,648407,8.59,116.2188791,2.891012621
2021-10-30,14,1,21,-8,51993,1446,50404,143,Province,Kepulauan Bangka Belitung,Indonesia,Asia,UTC+07:00,1379767,84.01,106.5499324,-2.447444127
2021-10-30,2,0,2,0,53845,1745,52061,39,Province,Kepulauan Riau,Indonesia,Asia,UTC+07:00,1929400,235.24,108.261746,3.916346
2021-10-30,6,1,7,-2,49564,3830,44926,808,Province,Lampung,Indonesia,Asia,UTC+07:00,9095591,262.7,105.0214366,-4.916792975
2021-10-30,1,0,0,1,14570,261,14284,25,Province,Maluku,Indonesia,Asia,UTC+09:00,1847097,39.37,129.576792,-3.192572
2021-10-30,4,0,0,4,12078,303,11720,55,Province,Maluku Utara,Indonesia,Asia,UTC+09:00,1307803,40.89,127.5391072,0.212036949
2021-10-30,3,1,9,-7,27711,812,26781,118,Province,Nusa Tenggara Barat,Indonesia,Asia,UTC+08:00,5270247,283.77,117.5086257,-8.606998866
2021-10-30,15,2,18,-5,63615,1327,62077,211,Province,Nusa Tenggara Timur,Indonesia,Asia,UTC+08:00,5411321,111.07,121.592271,-8.682205
2021-10-30,3,0,0,3,34192,555,31917,1720,Province,Papua,Indonesia,Asia,UTC+09:00,4340348,13.6,138.69603,-4.66620953
2021-10-30,0,0,1,-1,23089,354,22711,24,Province,Papua Barat,Indonesia,Asia,UTC+09:00,1140701,11.08,132.9762624,-2.045160182
2021-10-30,10,2,11,-3,128455,4100,123897,458,Province,Riau,Indonesia,Asia,UTC+07:00,6074100,69.8,101.8051092,0.511647851
2021-10-30,0,0,4,-4,12322,344,11960,18,Province,Sulawesi Barat,Indonesia,Asia,UTC+08:00,1559984,92.93,119.3450194,-2.461746053
2021-10-30,11,0,47,-36,109670,2232,107135,303,Province,Sulawesi Selatan,Indonesia,Asia,UTC+08:00,9426885,201.78,120.1620559,-3.731080714
2021-10-30,5,1,10,-6,47004,1593,45279,132,Province,Sulawesi Tengah,Indonesia,Asia,UTC+08:00,2955567,47.79,121.2010927,-1.00413668
2021-10-30,1,0,0,1,20123,527,19527,69,Province,Sulawesi Tenggara,Indonesia,Asia,UTC+08:00,2635461,69.23,122.070311,-4.124688793
2021-10-30,7,0,17,-10,34611,1039,33142,430,Province,Sulawesi Utara,Indonesia,Asia,UTC+08:00,2641884,190.17,124.5212396,1.259638212
2021-10-30,8,0,7,1,89768,2145,87386,237,Province,Sumatera Barat,Indonesia,Asia,UTC+07:00,5519245,131.37,100.4650624,-0.850253225
2021-10-30,3,0,7,-4,59866,3069,56721,76,Province,Sumatera Selatan,Indonesia,Asia,UTC+07:00,8217551,89.72,104.1694647,-3.216211808
2021-10-30,19,2,11,6,105825,2887,102525,413,Province,Sumatera Utara,Indonesia,Asia,UTC+07:00,14874889,203.82,99.05196442,2.191894453
2021-10-31,7,2,18,-13,38317,2055,36141,121,Province,Aceh,Indonesia,Asia,UTC+07:00,5247257,90.54,96.91052174,4.225614628
2021-10-31,25,3,18,4,113871,4028,109533,310,Province,Bali,Indonesia,Asia,UTC+08:00,4216171,729.43,115.1317136,-8.369471688
2021-10-31,28,1,14,13,132335,2686,129422,227,Province,Banten,Indonesia,Asia,UTC+07:00,10722374,1109.64,106.1090043,-6.456736388
2021-10-31,0,0,0,0,23090,472,22554,64,Province,Bengkulu,Indonesia,Asia,UTC+07:00,1999539,100.38,102.3384213,-3.533583627
2021-10-31,113,1,77,35,861541,13581,847024,936,Province,DKI Jakarta,Indonesia,Asia,UTC+07:00,10846145,16334.31,106.8361183,-6.204698991
2021-10-31,20,0,21,-1,155849,5247,150213,389,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,UTC+07:00,3631015,1158.9,110.4448783,-7.89450185
2021-10-31,0,0,0,0,11826,460,11306,60,Province,Gorontalo,Indonesia,Asia,UTC+08:00,1180651,104.88,122.3760581,0.687002604
2021-10-31,523,17,497,9,4244358,143405,4088635,12318,Country,,Indonesia,Asia,,265185520,138.34,113.921327,-0.789275
2021-10-31,1,0,2,-1,29741,781,28923,37,Province,Jambi,Indonesia,Asia,UTC+07:00,3493357,69.79,102.7236404,-1.69769766
2021-10-31,100,1,53,46,705829,14696,689765,1368,Province,Jawa Barat,Indonesia,Asia,UTC+07:00,45161325,1276.55,107.6037083,-6.920432083
2021-10-31,54,4,50,0,485109,30226,453214,1669,Province,Jawa Tengah,Indonesia,Asia,UTC+07:00,36364072,1108.64,110.2011149,-7.259097177
2021-10-31,57,4,63,-10,398239,29627,368316,296,Province,Jawa Timur,Indonesia,Asia,UTC+07:00,40479023,846.78,112.7329414,-7.723345579
2021-10-31,26,0,31,-5,41127,1055,39973,99,Province,Kalimantan Barat,Indonesia,Asia,UTC+07:00,5422814,36.81,111.1211776,-0.086474572
2021-10-31,3,0,12,-9,69825,2387,67365,73,Province,Kalimantan Selatan,Indonesia,Asia,UTC+08:00,4023049,103.84,115.4385783,-2.993594979
2021-10-31,3,1,5,-3,45539,1424,44037,78,Province,Kalimantan Tengah,Indonesia,Asia,UTC+07:00,2570289,16.74,113.4176536,-1.602484653
2021-10-31,11,0,21,-10,157934,5447,152301,186,Province,Kalimantan Timur,Indonesia,Asia,UTC+08:00,3552191,27.52,116.4684405,0.45385803
2021-10-31,10,0,0,10,35762,802,34065,895,Province,Kalimantan Utara,Indonesia,Asia,UTC+08:00,648407,8.59,116.2188791,2.891012621
2021-10-31,7,0,10,-3,52000,1446,50414,140,Province,Kepulauan Bangka Belitung,Indonesia,Asia,UTC+07:00,1379767,84.01,106.5499324,-2.447444127
2021-10-31,0,0,4,-4,53845,1745,52065,35,Province,Kepulauan Riau,Indonesia,Asia,UTC+07:00,1929400,235.24,108.261746,3.916346
2021-10-31,4,0,5,-1,49568,3830,44931,807,Province,Lampung,Indonesia,Asia,UTC+07:00,9095591,262.7,105.0214366,-4.916792975
2021-10-31,0,0,0,0,14570,261,14284,25,Province,Maluku,Indonesia,Asia,UTC+09:00,1847097,39.37,129.576792,-3.192572
2021-10-31,2,0,0,2,12080,303,11720,57,Province,Maluku Utara,Indonesia,Asia,UTC+09:00,1307803,40.89,127.5391072,0.212036949
2021-10-31,2,0,9,-7,27713,812,26790,111,Province,Nusa Tenggara Barat,Indonesia,Asia,UTC+08:00,5270247,283.77,117.5086257,-8.606998866
2021-10-31,8,0,12,-4,63623,1327,62089,207,Province,Nusa Tenggara Timur,Indonesia,Asia,UTC+08:00,5411321,111.07,121.592271,-8.682205
2021-10-31,6,0,0,6,34198,555,31917,1726,Province,Papua,Indonesia,Asia,UTC+09:00,4340348,13.6,138.69603,-4.66620953
2021-10-31,0,1,1,-2,23089,355,22712,22,Province,Papua Barat,Indonesia,Asia,UTC+09:00,1140701,11.08,132.9762624,-2.045160182
2021-10-31,2,0,12,-10,128457,4100,123909,448,Province,Riau,Indonesia,Asia,UTC+07:00,6074100,69.8,101.8051092,0.511647851
2021-10-31,0,0,1,-1,12322,344,11961,17,Province,Sulawesi Barat,Indonesia,Asia,UTC+08:00,1559984,92.93,119.3450194,-2.461746053
2021-10-31,9,0,15,-6,109679,2232,107150,297,Province,Sulawesi Selatan,Indonesia,Asia,UTC+08:00,9426885,201.78,120.1620559,-3.731080714
2021-10-31,9,0,5,4,47013,1593,45284,136,Province,Sulawesi Tengah,Indonesia,Asia,UTC+08:00,2955567,47.79,121.2010927,-1.00413668
2021-10-31,1,0,0,1,20124,527,19527,70,Province,Sulawesi Tenggara,Indonesia,Asia,UTC+08:00,2635461,69.23,122.070311,-4.124688793
2021-10-31,5,0,2,3,34616,1039,33144,433,Province,Sulawesi Utara,Indonesia,Asia,UTC+08:00,2641884,190.17,124.5212396,1.259638212
2021-10-31,3,0,6,-3,89771,2145,87392,234,Province,Sumatera Barat,Indonesia,Asia,UTC+07:00,5519245,131.37,100.4650624,-0.850253225
2021-10-31,2,0,4,-2,59868,3069,56725,74,Province,Sumatera Selatan,Indonesia,Asia,UTC+07:00,8217551,89.72,104.1694647,-3.216211808
2021-10-31,5,0,22,-17,105830,2887,102547,396,Province,Sumatera Utara,Indonesia,Asia,UTC+07:00,14874889,203.82,99.05196442,2.191894453
2021-11-01,2,0,12,-10,38319,2055,36153,111,Province,Aceh,Indonesia,Asia,UTC+07:00,5247257,90.54,96.91052174,4.225614628
2021-11-01,19,0,48,-29,113890,4028,109581,281,Province,Bali,Indonesia,Asia,UTC+08:00,4216171,729.43,115.1317136,-8.369471688
2021-11-01,10,0,10,0,132345,2686,129432,227,Province,Banten,Indonesia,Asia,UTC+07:00,10722374,1109.64,106.1090043,-6.456736388
2021-11-01,7,0,0,7,23097,472,22554,71,Province,Bengkulu,Indonesia,Asia,UTC+07:00,1999539,100.38,102.3384213,-3.533583627
2021-11-01,83,0,45,38,861624,13581,847069,974,Province,DKI Jakarta,Indonesia,Asia,UTC+07:00,10846145,16334.31,106.8361183,-6.204698991
2021-11-01,13,1,17,-5,155862,5248,150230,384,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,UTC+07:00,3631015,1158.9,110.4448783,-7.89450185
2021-11-01,0,0,2,-2,11826,460,11308,58,Province,Gorontalo,Indonesia,Asia,UTC+08:00,1180651,104.88,122.3760581,0.687002604
2021-11-01,403,18,784,-399,4244761,143423,4089419,11919,Country,,Indonesia,Asia,,265185520,138.34,113.921327,-0.789275
2021-11-01,0,0,3,-3,29741,781,28926,34,Province,Jambi,Indonesia,Asia,UTC+07:00,3493357,69.79,102.7236404,-1.69769766
2021-11-01,46,1,99,-54,705875,14697,689864,1314,Province,Jawa Barat,Indonesia,Asia,UTC+07:00,45161325,1276.55,107.6037083,-6.920432083
2021-11-01,65,7,104,-46,485174,30233,453318,1623,Province,Jawa Tengah,Indonesia,Asia,UTC+07:00,36364072,1108.64,110.2011149,-7.259097177
2021-11-01,40,1,57,-18,398279,29628,368373,278,Province,Jawa Timur,Indonesia,Asia,UTC+07:00,40479023,846.78,112.7329414,-7.723345579
2021-11-01,5,0,24,-19,41132,1055,39997,80,Province,Kalimantan Barat,Indonesia,Asia,UTC+07:00,5422814,36.81,111.1211776,-0.086474572
2021-11-01,3,1,7,-5,69828,2388,67372,68,Province,Kalimantan Selatan,Indonesia,Asia,UTC+08:00,4023049,103.84,115.4385783,-2.993594979
2021-11-01,3,0,12,-9,45542,1424,44049,69,Province,Kalimantan Tengah,Indonesia,Asia,UTC+07:00,2570289,16.74,113.4176536,-1.602484653
2021-11-01,18,0,30,-12,157952,5447,152331,174,Province,Kalimantan Timur,Indonesia,Asia,UTC+08:00,3552191,27.52,116.4684405,0.45385803
2021-11-01,10,0,42,-32,35772,802,34107,863,Province,Kalimantan Utara,Indonesia,Asia,UTC+08:00,648407,8.59,116.2188791,2.891012621
2021-11-01,5,1,20,-16,52005,1447,50434,124,Province,Kepulauan Bangka Belitung,Indonesia,Asia,UTC+07:00,1379767,84.01,106.5499324,-2.447444127
2021-11-01,0,0,1,-1,53845,1745,52066,34,Province,Kepulauan Riau,Indonesia,Asia,UTC+07:00,1929400,235.24,108.261746,3.916346
2021-11-01,1,3,27,-29,49569,3833,44958,778,Province,Lampung,Indonesia,Asia,UTC+07:00,9095591,262.7,105.0214366,-4.916792975
2021-11-01,1,0,0,1,14571,261,14284,26,Province,Maluku,Indonesia,Asia,UTC+09:00,1847097,39.37,129.576792,-3.192572
2021-11-01,0,0,1,-1,12080,303,11721,56,Province,Maluku Utara,Indonesia,Asia,UTC+09:00,1307803,40.89,127.5391072,0.212036949
2021-11-01,1,0,4,-3,27714,812,26794,108,Province,Nusa Tenggara Barat,Indonesia,Asia,UTC+08:00,5270247,283.77,117.5086257,-8.606998866
2021-11-01,16,1,27,-12,63639,1328,62116,195,Province,Nusa Tenggara Timur,Indonesia,Asia,UTC+08:00,5411321,111.07,121.592271,-8.682205
2021-11-01,4,1,6,-3,34202,556,31923,1723,Province,Papua,Indonesia,Asia,UTC+09:00,4340348,13.6,138.69603,-4.66620953
2021-11-01,10,0,6,4,23099,355,22718,26,Province,Papua Barat,Indonesia,Asia,UTC+09:00,1140701,11.08,132.9762624,-2.045160182
2021-11-01,5,0,17,-12,128462,4100,123926,436,Province,Riau,Indonesia,Asia,UTC+07:00,6074100,69.8,101.8051092,0.511647851
2021-11-01,1,0,1,0,12323,344,11962,17,Province,Sulawesi Barat,Indonesia,Asia,UTC+08:00,1559984,92.93,119.3450194,-2.461746053
2021-11-01,10,0,26,-16,109689,2232,107176,281,Province,Sulawesi Selatan,Indonesia,Asia,UTC+08:00,9426885,201.78,120.1620559,-3.731080714
2021-11-01,12,1,19,-8,47025,1594,45303,128,Province,Sulawesi Tengah,Indonesia,Asia,UTC+08:00,2955567,47.79,121.2010927,-1.00413668
2021-11-01,0,0,13,-13,20124,527,19540,57,Province,Sulawesi Tenggara,Indonesia,Asia,UTC+08:00,2635461,69.23,122.070311,-4.124688793
2021-11-01,4,0,7,-3,34620,1039,33151,430,Province,Sulawesi Utara,Indonesia,Asia,UTC+08:00,2641884,190.17,124.5212396,1.259638212
2021-11-01,2,0,18,-16,89773,2145,87410,218,Province,Sumatera Barat,Indonesia,Asia,UTC+07:00,5519245,131.37,100.4650624,-0.850253225
2021-11-01,0,0,5,-5,59868,3069,56730,69,Province,Sumatera Selatan,Indonesia,Asia,UTC+07:00,8217551,89.72,104.1694647,-3.216211808
2021-11-01,9,0,105,-96,105839,2887,102652,300,Province,Sumatera Utara,Indonesia,Asia,UTC+07:00,14874889,203.82,99.05196442,2.191894453
2021-11-02,13,2,14,-3,38332,2057,36167,108,Province,Aceh,Indonesia,Asia,UTC+07:00,5247257,90.54,96.91052174,4.225614628
2021-11-02,17,0,22,-5,113907,4028,109603,276,Province,Bali,Indonesia,Asia,UTC+08:00,4216171,729.43,115.1317136,-8.369471688
2021-11-02,28,0,50,-22,132373,2686,129482,205,Province,Banten,Indonesia,Asia,UTC+07:00,10722374,1109.64,106.1090043,-6.456736388
2021-11-02,1,0,0,1,23098,472,22554,72,Province,Bengkulu,Indonesia,Asia,UTC+07:00,1999539,100.38,102.3384213,-3.533583627
2021-11-02,77,0,124,-47,861701,13581,847193,927,Province,DKI Jakarta,Indonesia,Asia,UTC+07:00,10846145,16334.31,106.8361183,-6.204698991
2021-11-02,29,1,29,-1,155891,5249,150259,383,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,UTC+07:00,3631015,1158.9,110.4448783,-7.89450185
2021-11-02,0,0,0,0,11826,460,11308,58,Province,Gorontalo,Indonesia,Asia,UTC+08:00,1180651,104.88,122.3760581,0.687002604
2021-11-02,612,34,868,-290,4245373,143457,4090287,11629,Country,,Indonesia,Asia,,265185520,138.34,113.921327,-0.789275
2021-11-02,2,0,1,1,29743,781,28927,35,Province,Jambi,Indonesia,Asia,UTC+07:00,3493357,69.79,102.7236404,-1.69769766
2021-11-02,75,6,56,13,705950,14703,689920,1327,Province,Jawa Barat,Indonesia,Asia,UTC+07:00,45161325,1276.55,107.6037083,-6.920432083
